model,native_language,mean,sem,count,dataset,stage,release_date
Whisper Large v2,Russian,0.20027316137373058,0.01920069017835671,31,SAA,trend,2022-12
Whisper Large v2,Spanish,0.23908701208334918,0.015728125352691816,71,SAA,trend,2022-12
Whisper Large v2,Turkish,0.29906879139615705,0.033030865033599956,23,SAA,trend,2022-12
Whisper Large v3,Arabic,0.20183672193946545,0.016108577940860142,59,SAA,trend,2023-11
Whisper Large v3,Dutch,0.15083725798011507,0.016898622911611417,42,SAA,trend,2023-11
Whisper Large v3,English,0.12327008945703671,0.006124364497118525,181,SAA,trend,2023-11
Whisper Large v3,French,0.1792988220929397,0.016807206209262977,45,SAA,trend,2023-11
Whisper Large v3,German,0.12892464678178958,0.014097755570251044,28,SAA,trend,2023-11
Whisper Large v3,Italian,0.19817045126642643,0.02251460960855306,27,SAA,trend,2023-11
Whisper Large v3,Korean,0.20369144580909282,0.023411612511061622,25,SAA,trend,2023-11
Whisper Large v3,Mandarin,0.1937957875457875,0.023350895723658525,28,SAA,trend,2023-11
Whisper Large v3,Portuguese,0.18659815218519668,0.017473330345662366,39,SAA,trend,2023-11
Whisper Large v3,Russian,0.2046833621786183,0.020142341097201342,31,SAA,trend,2023-11
Whisper Large v3,Spanish,0.19271080160409942,0.013297897237679844,71,SAA,trend,2023-11
Whisper Large v3,Turkish,0.24257094142004623,0.03725646912383172,23,SAA,trend,2023-11
Canary Qwen 2.5B,Irish English,0.08843107296394492,0.026938805899202844,51,Openslr83,degradation,2025-07
Canary Qwen 2.5B,Midlands English,0.025755429607187026,0.010134125933069298,51,Openslr83,degradation,2025-07
Canary Qwen 2.5B,Northern English,0.056217622205285804,0.013972106954820476,51,Openslr83,degradation,2025-07
Canary Qwen 2.5B,Scottish English,0.0398891225823175,0.009576190038240756,51,Openslr83,degradation,2025-07
Canary Qwen 2.5B,Southern English,0.037128768457306054,0.01250446715968443,51,Openslr83,degradation,2025-07
Canary Qwen 2.5B,Welsh English,0.041563951471072204,0.01014271970473842,51,Openslr83,degradation,2025-07
Deepspeech,Irish English,0.3533049685867934,0.038325284162026504,51,Openslr83,degradation,2021-10
Deepspeech,Midlands English,0.16596680911377687,0.021385606271336836,51,Openslr83,degradation,2021-10
Deepspeech,Northern English,0.24996932500188812,0.03494463729623002,51,Openslr83,degradation,2021-10
Deepspeech,Scottish English,0.23059696800363344,0.02474762670054359,51,Openslr83,degradation,2021-10
Deepspeech,Southern English,0.2051704659963629,0.03325685754849283,51,Openslr83,degradation,2021-10
Deepspeech,Welsh English,0.20914473641253825,0.02642023006650598,51,Openslr83,degradation,2021-10
Google Chirp 3,Irish English,0.09046558871226508,0.02303498831826302,51,Openslr83,degradation,2025-10
Google Chirp 3,Midlands English,0.022859107679723226,0.00830127988139316,51,Openslr83,degradation,2025-10
Google Chirp 3,Northern English,0.048820983756015776,0.01330637461026875,51,Openslr83,degradation,2025-10
Google Chirp 3,Scottish English,0.05770802406615554,0.01434790433086815,51,Openslr83,degradation,2025-10
Google Chirp 3,Southern English,0.03604191497744584,0.007730512691101597,51,Openslr83,degradation,2025-10
Google Chirp 3,Welsh English,0.04786788718677262,0.010610226672188866,51,Openslr83,degradation,2025-10
MMS 1B All,Irish English,0.21396278057724058,0.03652702257578897,51,Openslr83,degradation,2023-05
MMS 1B All,Midlands English,0.08724456504596732,0.015547468968754299,51,Openslr83,degradation,2023-05
MMS 1B All,Northern English,0.15109191941870712,0.02422796005645351,51,Openslr83,degradation,2023-05
MMS 1B All,Scottish English,0.15674976026399567,0.018663481315628373,51,Openslr83,degradation,2023-05
MMS 1B All,Southern English,0.15304643692642234,0.02828687580901335,51,Openslr83,degradation,2023-05
MMS 1B All,Welsh English,0.12098890817931063,0.018661028249253295,51,Openslr83,degradation,2023-05
OWSM 1.0 272M,Irish English,0.20473651750422828,0.03246561519664161,51,Openslr83,degradation,2023-09
OWSM 1.0 272M,Midlands English,0.06621530967733845,0.013166941019718242,51,Openslr83,degradation,2023-09
OWSM 1.0 272M,Northern English,0.1372301610802161,0.024945514418057278,51,Openslr83,degradation,2023-09
OWSM 1.0 272M,Scottish English,0.132765235123488,0.017058548403550332,51,Openslr83,degradation,2023-09
OWSM 1.0 272M,Southern English,0.10832074292691667,0.025165203114382518,51,Openslr83,degradation,2023-09
OWSM 1.0 272M,Welsh English,0.08300292099827702,0.014424573287049155,51,Openslr83,degradation,2023-09
OWSM 2.0 739M,Irish English,0.15791631646849275,0.03168018826067102,51,Openslr83,degradation,2023-10
OWSM 2.0 739M,Midlands English,0.035523528135529586,0.009025759900272571,51,Openslr83,degradation,2023-10
OWSM 2.0 739M,Northern English,0.08233213919304992,0.023229977720934682,51,Openslr83,degradation,2023-10
OWSM 2.0 739M,Scottish English,0.07457646106723384,0.013167521797339399,51,Openslr83,degradation,2023-10
OWSM 2.0 739M,Southern English,0.06393815958285089,0.019411431784846788,51,Openslr83,degradation,2023-10
OWSM 2.0 739M,Welsh English,0.05843065774954318,0.011433441472691241,51,Openslr83,degradation,2023-10
OWSM 3.1 1B,Irish English,0.16228036723119588,0.03612726372659507,51,Openslr83,degradation,2024-01
OWSM 3.1 1B,Midlands English,0.040733887951152556,0.01030304739019861,51,Openslr83,degradation,2024-01
OWSM 3.1 1B,Northern English,0.08714807833226906,0.02341587890872397,51,Openslr83,degradation,2024-01
OWSM 3.1 1B,Scottish English,0.07922400050716083,0.014105980611202058,51,Openslr83,degradation,2024-01
OWSM 3.1 1B,Southern English,0.07270464308754236,0.018584416774937735,51,Openslr83,degradation,2024-01
OWSM 3.1 1B,Welsh English,0.060206011165763476,0.014488723440843895,51,Openslr83,degradation,2024-01
OWSM 4.0 1B,Irish English,0.10886027191071809,0.02475423480074346,51,Openslr83,degradation,2025-05
OWSM 4.0 1B,Midlands English,0.03260255135368957,0.008520501751195817,51,Openslr83,degradation,2025-05
OWSM 4.0 1B,Northern English,0.07874019308698982,0.023518615673894745,51,Openslr83,degradation,2025-05
OWSM 4.0 1B,Scottish English,0.0640828072777323,0.012074218102409918,51,Openslr83,degradation,2025-05
OWSM 4.0 1B,Southern English,0.06321981676835071,0.019325839069664612,51,Openslr83,degradation,2025-05
OWSM 4.0 1B,Welsh English,0.04676300078776858,0.011445044970659192,51,Openslr83,degradation,2025-05
Omnilingual 7B,Irish English,0.14738026584866867,0.031983474789723514,51,Openslr83,degradation,2025-11
Omnilingual 7B,Midlands English,0.040338085193302814,0.010564455494244706,51,Openslr83,degradation,2025-11
Omnilingual 7B,Northern English,0.12308049960995887,0.02672210627938562,51,Openslr83,degradation,2025-11
Omnilingual 7B,Scottish English,0.05893537119892367,0.012140660123128567,51,Openslr83,degradation,2025-11
Omnilingual 7B,Southern English,0.06256275682336508,0.013755321204004379,51,Openslr83,degradation,2025-11
Omnilingual 7B,Welsh English,0.06976783908672451,0.013226225637569209,51,Openslr83,degradation,2025-11
Qwen2 Audio 7B,Irish English,0.10615083015556516,0.027840497958784145,51,Openslr83,degradation,2024-08
Qwen2 Audio 7B,Midlands English,0.026431513305488895,0.008355015817090668,51,Openslr83,degradation,2024-08
Qwen2 Audio 7B,Northern English,0.0677267557732429,0.01589826029674498,51,Openslr83,degradation,2024-08
Qwen2 Audio 7B,Scottish English,0.0495151320122485,0.01195059369771017,51,Openslr83,degradation,2024-08
Qwen2 Audio 7B,Southern English,0.04893325193999023,0.011534620749560883,51,Openslr83,degradation,2024-08
Qwen2 Audio 7B,Welsh English,0.06505941026064864,0.021707682698268296,51,Openslr83,degradation,2024-08
Qwen3 ASR 1.7B,Irish English,0.05887973533848601,0.015747001893953862,51,Openslr83,degradation,2025-06
Qwen3 ASR 1.7B,Midlands English,0.02317924761924033,0.0075454574181212765,51,Openslr83,degradation,2025-06
Qwen3 ASR 1.7B,Northern English,0.056227324691768485,0.015465195789621227,51,Openslr83,degradation,2025-06
Qwen3 ASR 1.7B,Scottish English,0.0340986994764388,0.008173616349717474,51,Openslr83,degradation,2025-06
Qwen3 ASR 1.7B,Southern English,0.05211324188468605,0.017930361979674972,51,Openslr83,degradation,2025-06
Qwen3 ASR 1.7B,Welsh English,0.04665622761597993,0.010697671588464651,51,Openslr83,degradation,2025-06
SeamlessM4T,Irish English,0.11133546876307757,0.02611024575232132,51,Openslr83,degradation,2023-12
SeamlessM4T,Midlands English,0.02741205185204456,0.00762798268517718,51,Openslr83,degradation,2023-12
SeamlessM4T,Northern English,0.0688969142667289,0.02185279968276476,51,Openslr83,degradation,2023-12
SeamlessM4T,Scottish English,0.06353169461847297,0.011743274713936902,51,Openslr83,degradation,2023-12
SeamlessM4T,Southern English,0.06423419424421062,0.016081343710070698,51,Openslr83,degradation,2023-12
SeamlessM4T,Welsh English,0.0860330788349364,0.018677844534250865,51,Openslr83,degradation,2023-12
WavLM Libri-100h,Irish English,0.3919406738401457,0.03278775163538368,51,Openslr83,degradation,2021-12
WavLM Libri-100h,Midlands English,0.28008022074312366,0.030605123915139726,51,Openslr83,degradation,2021-12
WavLM Libri-100h,Northern English,0.3330665771349736,0.03374826865808832,51,Openslr83,degradation,2021-12
WavLM Libri-100h,Scottish English,0.3305920338343091,0.025749133046857806,51,Openslr83,degradation,2021-12
WavLM Libri-100h,Southern English,0.3067862655633553,0.034242699711092624,51,Openslr83,degradation,2021-12
WavLM Libri-100h,Welsh English,0.2933832255349283,0.027404157625035022,51,Openslr83,degradation,2021-12
Whisper Large v1,Irish English,1.6452480507968124,0.4306170936937819,50,Openslr83,degradation,2022-09
Whisper Large v1,Midlands English,0.800783430295195,0.24528223920336312,50,Openslr83,degradation,2022-09
Whisper Large v1,Northern English,0.4426323480942106,0.05375669010505264,51,Openslr83,degradation,2022-09
Whisper Large v1,Scottish English,0.5900204009619416,0.24080988315623816,51,Openslr83,degradation,2022-09
Whisper Large v1,Southern English,1.0056260629298328,0.441857087294568,51,Openslr83,degradation,2022-09
Whisper Large v1,Welsh English,0.3722832551005925,0.057035215854897243,51,Openslr83,degradation,2022-09
Whisper Large v2,Irish English,0.1678558408311641,0.035544977503579885,51,Openslr83,degradation,2022-12
Whisper Large v2,Midlands English,0.034735500980265135,0.012059083044914088,51,Openslr83,degradation,2022-12
Whisper Large v2,Northern English,0.07118971662374701,0.015949505192494072,51,Openslr83,degradation,2022-12
Whisper Large v2,Scottish English,0.06308293238224033,0.01440176125750598,51,Openslr83,degradation,2022-12
Whisper Large v2,Southern English,0.05820322544234399,0.01705296712428492,51,Openslr83,degradation,2022-12
Whisper Large v2,Welsh English,0.06018645097592465,0.013158291808900775,51,Openslr83,degradation,2022-12
Whisper Large v3,Irish English,0.17532295122806868,0.042122909399909716,51,Openslr83,degradation,2023-11
Whisper Large v3,Midlands English,0.026462367165335655,0.007885433143379405,51,Openslr83,degradation,2023-11
Whisper Large v3,Northern English,0.07275085188730442,0.022669929438395648,51,Openslr83,degradation,2023-11
Whisper Large v3,Scottish English,0.05839421375753555,0.014528955415650703,51,Openslr83,degradation,2023-11
Whisper Large v3,Southern English,0.05641331310790424,0.015199618144401982,51,Openslr83,degradation,2023-11
Whisper Large v3,Welsh English,0.0574306011612513,0.012925183937755656,51,Openslr83,degradation,2023-11
Canary Qwen 2.5B,Irish English,0.08843107296394492,0.026938805899202844,51,Openslr83,trend,2025-07
Canary Qwen 2.5B,Midlands English,0.025755429607187026,0.010134125933069298,51,Openslr83,trend,2025-07
Canary Qwen 2.5B,Northern English,0.056217622205285804,0.013972106954820476,51,Openslr83,trend,2025-07
Canary Qwen 2.5B,Scottish English,0.0398891225823175,0.009576190038240756,51,Openslr83,trend,2025-07
Canary Qwen 2.5B,Southern English,0.037128768457306054,0.01250446715968443,51,Openslr83,trend,2025-07
Canary Qwen 2.5B,Welsh English,0.041563951471072204,0.01014271970473842,51,Openslr83,trend,2025-07
Deepspeech,Irish English,0.3533049685867934,0.038325284162026504,51,Openslr83,trend,2021-10
Deepspeech,Midlands English,0.16596680911377687,0.021385606271336836,51,Openslr83,trend,2021-10
Deepspeech,Northern English,0.23330204483525926,0.03133420958587992,50,Openslr83,trend,2021-10
Deepspeech,Scottish English,0.23059696800363344,0.02474762670054359,51,Openslr83,trend,2021-10
Deepspeech,Southern English,0.2051704659963629,0.03325685754849283,51,Openslr83,trend,2021-10
Deepspeech,Welsh English,0.20914473641253825,0.02642023006650598,51,Openslr83,trend,2021-10
Google Chirp 3,Irish English,0.09046558871226508,0.02303498831826302,51,Openslr83,trend,2025-10
Google Chirp 3,Midlands English,0.022859107679723226,0.00830127988139316,51,Openslr83,trend,2025-10
Google Chirp 3,Northern English,0.048820983756015776,0.01330637461026875,51,Openslr83,trend,2025-10
Google Chirp 3,Scottish English,0.05770802406615554,0.01434790433086815,51,Openslr83,trend,2025-10
Google Chirp 3,Southern English,0.03604191497744584,0.007730512691101597,51,Openslr83,trend,2025-10
Google Chirp 3,Welsh English,0.04786788718677262,0.010610226672188866,51,Openslr83,trend,2025-10
MMS 1B All,Irish English,0.21396278057724058,0.03652702257578897,51,Openslr83,trend,2023-05
MMS 1B All,Midlands English,0.08724456504596732,0.015547468968754299,51,Openslr83,trend,2023-05
MMS 1B All,Northern English,0.15109191941870712,0.02422796005645351,51,Openslr83,trend,2023-05
MMS 1B All,Scottish English,0.15674976026399567,0.018663481315628373,51,Openslr83,trend,2023-05
MMS 1B All,Southern English,0.15304643692642234,0.02828687580901335,51,Openslr83,trend,2023-05
MMS 1B All,Welsh English,0.12098890817931063,0.018661028249253295,51,Openslr83,trend,2023-05
OWSM 1.0 272M,Irish English,0.20473651750422828,0.03246561519664161,51,Openslr83,trend,2023-09
OWSM 1.0 272M,Midlands English,0.06621530967733845,0.013166941019718242,51,Openslr83,trend,2023-09
OWSM 1.0 272M,Northern English,0.1372301610802161,0.024945514418057278,51,Openslr83,trend,2023-09
OWSM 1.0 272M,Scottish English,0.132765235123488,0.017058548403550332,51,Openslr83,trend,2023-09
OWSM 1.0 272M,Southern English,0.10832074292691667,0.025165203114382518,51,Openslr83,trend,2023-09
OWSM 1.0 272M,Welsh English,0.08300292099827702,0.014424573287049155,51,Openslr83,trend,2023-09
OWSM 2.0 739M,Irish English,0.15791631646849275,0.03168018826067102,51,Openslr83,trend,2023-10
OWSM 2.0 739M,Midlands English,0.035523528135529586,0.009025759900272571,51,Openslr83,trend,2023-10
OWSM 2.0 739M,Northern English,0.08233213919304992,0.023229977720934682,51,Openslr83,trend,2023-10
OWSM 2.0 739M,Scottish English,0.07457646106723384,0.013167521797339399,51,Openslr83,trend,2023-10
OWSM 2.0 739M,Southern English,0.06393815958285089,0.019411431784846788,51,Openslr83,trend,2023-10
OWSM 2.0 739M,Welsh English,0.05843065774954318,0.011433441472691241,51,Openslr83,trend,2023-10
OWSM 3.1 1B,Irish English,0.16228036723119588,0.03612726372659507,51,Openslr83,trend,2024-01
OWSM 3.1 1B,Midlands English,0.040733887951152556,0.01030304739019861,51,Openslr83,trend,2024-01
OWSM 3.1 1B,Northern English,0.08714807833226906,0.02341587890872397,51,Openslr83,trend,2024-01
OWSM 3.1 1B,Scottish English,0.07922400050716083,0.014105980611202058,51,Openslr83,trend,2024-01
OWSM 3.1 1B,Southern English,0.07270464308754236,0.018584416774937735,51,Openslr83,trend,2024-01
OWSM 3.1 1B,Welsh English,0.060206011165763476,0.014488723440843895,51,Openslr83,trend,2024-01
OWSM 4.0 1B,Irish English,0.10886027191071809,0.02475423480074346,51,Openslr83,trend,2025-05
OWSM 4.0 1B,Midlands English,0.03260255135368957,0.008520501751195817,51,Openslr83,trend,2025-05
OWSM 4.0 1B,Northern English,0.07874019308698982,0.023518615673894745,51,Openslr83,trend,2025-05
OWSM 4.0 1B,Scottish English,0.0640828072777323,0.012074218102409918,51,Openslr83,trend,2025-05
OWSM 4.0 1B,Southern English,0.06321981676835071,0.019325839069664612,51,Openslr83,trend,2025-05
OWSM 4.0 1B,Welsh English,0.04676300078776858,0.011445044970659192,51,Openslr83,trend,2025-05
Omnilingual 7B,Irish English,0.14738026584866867,0.031983474789723514,51,Openslr83,trend,2025-11
Omnilingual 7B,Midlands English,0.040338085193302814,0.010564455494244706,51,Openslr83,trend,2025-11
Omnilingual 7B,Northern English,0.12308049960995887,0.02672210627938562,51,Openslr83,trend,2025-11
Omnilingual 7B,Scottish English,0.05893537119892367,0.012140660123128567,51,Openslr83,trend,2025-11
Omnilingual 7B,Southern English,0.06256275682336508,0.013755321204004379,51,Openslr83,trend,2025-11
Omnilingual 7B,Welsh English,0.06976783908672451,0.013226225637569209,51,Openslr83,trend,2025-11
Qwen2 Audio 7B,Irish English,0.10615083015556516,0.027840497958784145,51,Openslr83,trend,2024-08
Qwen2 Audio 7B,Midlands English,0.026431513305488895,0.008355015817090668,51,Openslr83,trend,2024-08
Qwen2 Audio 7B,Northern English,0.0677267557732429,0.01589826029674498,51,Openslr83,trend,2024-08
Qwen2 Audio 7B,Scottish English,0.0495151320122485,0.01195059369771017,51,Openslr83,trend,2024-08
Qwen2 Audio 7B,Southern English,0.04893325193999023,0.011534620749560883,51,Openslr83,trend,2024-08
Qwen2 Audio 7B,Welsh English,0.06505941026064864,0.021707682698268296,51,Openslr83,trend,2024-08
Qwen3 ASR 1.7B,Irish English,0.05887973533848601,0.015747001893953862,51,Openslr83,trend,2025-06
Qwen3 ASR 1.7B,Midlands English,0.02317924761924033,0.0075454574181212765,51,Openslr83,trend,2025-06
Qwen3 ASR 1.7B,Northern English,0.056227324691768485,0.015465195789621227,51,Openslr83,trend,2025-06
Qwen3 ASR 1.7B,Scottish English,0.0340986994764388,0.008173616349717474,51,Openslr83,trend,2025-06
Qwen3 ASR 1.7B,Southern English,0.05211324188468605,0.017930361979674972,51,Openslr83,trend,2025-06
Qwen3 ASR 1.7B,Welsh English,0.04665622761597993,0.010697671588464651,51,Openslr83,trend,2025-06
SeamlessM4T,Irish English,0.11133546876307757,0.02611024575232132,51,Openslr83,trend,2023-12
SeamlessM4T,Midlands English,0.02741205185204456,0.00762798268517718,51,Openslr83,trend,2023-12
SeamlessM4T,Northern English,0.0688969142667289,0.02185279968276476,51,Openslr83,trend,2023-12
SeamlessM4T,Scottish English,0.06353169461847297,0.011743274713936902,51,Openslr83,trend,2023-12
SeamlessM4T,Southern English,0.06423419424421062,0.016081343710070698,51,Openslr83,trend,2023-12
SeamlessM4T,Welsh English,0.0860330788349364,0.018677844534250865,51,Openslr83,trend,2023-12
WavLM Libri-100h,Irish English,0.3919406738401457,0.03278775163538368,51,Openslr83,trend,2021-12
WavLM Libri-100h,Midlands English,0.28008022074312366,0.030605123915139726,51,Openslr83,trend,2021-12
WavLM Libri-100h,Northern English,0.3330665771349736,0.03374826865808832,51,Openslr83,trend,2021-12
WavLM Libri-100h,Scottish English,0.3305920338343091,0.025749133046857806,51,Openslr83,trend,2021-12
WavLM Libri-100h,Southern English,0.2900648480174796,0.030486126191081125,50,Openslr83,trend,2021-12
WavLM Libri-100h,Welsh English,0.2933832255349283,0.027404157625035022,51,Openslr83,trend,2021-12
Whisper Large v1,Irish English,0.6824682709923243,0.036628729895023915,39,Openslr83,trend,2022-09
Whisper Large v1,Midlands English,0.3384507250193524,0.06026288163122121,45,Openslr83,trend,2022-09
Whisper Large v1,Northern English,0.4074109926876251,0.049415230774015995,49,Openslr83,trend,2022-09
Whisper Large v1,Scottish English,0.27783818243231945,0.03742569643604936,48,Openslr83,trend,2022-09
Whisper Large v1,Southern English,0.3261790089200527,0.046966866552715696,42,Openslr83,trend,2022-09
Whisper Large v1,Welsh English,0.30064355113697216,0.038217334768764634,48,Openslr83,trend,2022-09
Whisper Large v2,Irish English,0.14454629098112068,0.027377044565316692,50,Openslr83,trend,2022-12
Whisper Large v2,Midlands English,0.034735500980265135,0.012059083044914088,51,Openslr83,trend,2022-12
Whisper Large v2,Northern English,0.07118971662374701,0.015949505192494072,51,Openslr83,trend,2022-12
Whisper Large v2,Scottish English,0.06308293238224033,0.01440176125750598,51,Openslr83,trend,2022-12
Whisper Large v2,Southern English,0.05820322544234399,0.01705296712428492,51,Openslr83,trend,2022-12
Whisper Large v2,Welsh English,0.06018645097592465,0.013158291808900775,51,Openslr83,trend,2022-12
Whisper Large v3,Irish English,0.14882941025263005,0.033409646941089284,50,Openslr83,trend,2023-11
Whisper Large v3,Midlands English,0.026462367165335655,0.007885433143379405,51,Openslr83,trend,2023-11
Whisper Large v3,Northern English,0.07275085188730442,0.022669929438395648,51,Openslr83,trend,2023-11
Whisper Large v3,Scottish English,0.05839421375753555,0.014528955415650703,51,Openslr83,trend,2023-11
Whisper Large v3,Southern English,0.05641331310790424,0.015199618144401982,51,Openslr83,trend,2023-11
Whisper Large v3,Welsh English,0.0574306011612513,0.012925183937755656,51,Openslr83,trend,2023-11
